order_value,discount_pct,is_first_time_buyer,customer_past_orders,customer_past_return_rate,size_variant_flag,days_to_deliver,returned,has_return_history,category_beauty,category_electronics,category_fashion,category_grocery,category_home,payment_method_COD,payment_method_UPI,payment_method_card,payment_method_netbanking,delivery_pincode_tier_metro,delivery_pincode_tier_tier2,delivery_pincode_tier_tier3,time_of_day_ordered_afternoon,time_of_day_ordered_evening,time_of_day_ordered_morning,time_of_day_ordered_night
2190.01,0.222,0,14,0.636,0,3,0,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
634.07,0.231,0,36,0.29,0,2,1,1,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
1709.46,0.601,0,31,0.305,0,3,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
250.0,0.264,0,20,0.259,1,6,0,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
468.1,0.208,1,0,0.24995735361917937,1,1,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
495.96,0.293,0,3,0.012,0,4,0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1660.12,0.084,0,18,0.139,0,6,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
250.0,0.051,0,23,0.354,0,3,0,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1874.01,0.189,0,4,0.316,1,3,0,1,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
722.48,0.137,0,37,0.389,1,1,1,1,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
1919.3,0.343,0,20,0.249,0,4,0,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
250.0,0.183,0,7,0.328,1,2,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
646.71,0.312,0,5,0.773,0,1,0,1,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
3008.3,0.213,0,15,0.071,1,3,0,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
1978.61,0.128,0,4,0.202,1,2,0,1,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
2190.32,0.176,0,29,0.018,1,3,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
2272.66,0.248,0,8,0.013,0,1,0,1,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
768.84,0.346,0,23,0.438,0,7,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
590.8,0.341,0,24,0.457,0,4,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
918.02,0.089,0,5,0.171,0,4,0,1,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
250.0,0.391,0,21,0.193,1,4,0,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
1040.18,0.215,0,12,0.085,0,3,0,1,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
1311.35,0.103,0,21,0.175,1,3,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
4763.24,0.139,0,17,0.436,1,4,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
11938.83,0.264,0,34,0.04,0,3,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
993.08,0.218,0,16,0.123,0,1,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
1092.63,0.143,0,26,0.378,0,5,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
794.53,0.266,0,2,0.309,1,4,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
2307.19,0.15,0,20,0.222,0,4,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1388.39,0.476,0,13,0.11,0,3,0,1,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
260.16,0.079,0,27,0.074,0,2,0,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
616.89,0.197,0,27,0.528,0,3,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2271.36,0.308,0,11,0.169,0,4,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
629.45,0.302,0,2,0.548,0,3,0,1,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
534.11,0.563,0,34,0.203,0,3,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
3472.72,0.22,0,11,0.228,1,2,0,1,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2147.4,0.377,0,14,0.214,0,3,1,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
945.37,0.322,0,8,0.097,0,1,0,1,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
1193.34,0.099,0,25,0.275,0,2,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7209.97,0.139,0,3,0.304,0,3,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
517.05,0.529,0,35,0.212,0,4,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1279.05,0.219,0,11,0.401,1,3,1,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
377.9,0.086,0,16,0.343,1,3,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
766.28,0.334,0,26,0.306,0,1,0,1,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
1983.4,0.126,0,1,0.468,1,4,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
822.39,0.151,0,14,0.353,0,3,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
3797.3,0.355,0,6,0.387,1,5,1,1,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
761.07,0.365,0,5,0.139,0,1,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
3215.6,0.254,0,9,0.036,1,4,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
250.0,0.356,0,2,0.0,0,4,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2169.61,0.203,0,7,0.112,0,1,0,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
3835.32,0.39,0,23,0.0,0,2,0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
636.01,0.082,0,30,0.0,0,4,0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
4122.45,0.2,0,14,0.312,1,2,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
835.86,0.685,0,11,0.428,0,4,0,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1919.55,0.151,0,29,0.279,0,1,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
3058.71,0.201,0,23,0.332,0,6,0,1,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1700.11,0.156,1,0,0.24995735361917937,1,2,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
605.69,0.057,0,3,0.201,0,5,0,1,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
3105.02,0.484,0,15,0.541,0,3,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
4234.68,0.303,0,15,0.419,0,3,0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2168.87,0.683,0,34,0.285,0,4,0,1,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
2232.49,0.44,0,3,0.171,1,2,1,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
701.37,0.186,0,35,0.109,0,4,0,1,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2304.5,0.365,0,12,0.015,0,4,0,1,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1393.22,0.591,0,13,0.246,1,1,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1701.06,0.5,0,14,0.067,0,6,0,1,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
250.0,0.386,0,5,0.15,0,1,0,1,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
250.0,0.223,0,10,0.213,0,7,0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
250.0,0.363,0,16,0.12,0,6,0,1,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
2710.66,0.275,0,43,0.17,0,9,1,1,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
905.2,0.112,0,11,0.478,1,1,0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
1078.28,0.402,0,14,0.342,1,4,1,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
1094.2,0.255,0,6,0.06,0,4,0,1,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
353.0,0.224,0,3,0.039,1,2,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
1737.39,0.108,0,13,0.318,0,5,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
250.0,0.115,0,10,0.153,1,2,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
3244.4,0.067,0,35,0.127,0,4,0,1,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
390.59,0.178,0,18,0.066,0,5,0,1,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
795.89,0.43,0,13,0.384,1,1,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
596.55,0.181,0,15,0.467,0,2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1569.39,0.247,1,0,0.24995735361917937,0,2,0,0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
322.43,0.269,0,30,0.114,0,4,0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1972.63,0.472,0,15,0.306,0,2,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
15002.75,0.487,0,9,0.363,0,4,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
873.95,0.121,0,24,0.517,1,1,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
250.0,0.234,0,8,0.365,0,4,0,1,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
6315.65,0.273,0,25,0.119,1,4,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
4094.57,0.48,0,6,0.13,1,4,0,1,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
782.91,0.163,0,2,0.11,1,4,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
3041.21,0.264,0,36,0.088,1,4,0,1,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
844.65,0.085,0,8,0.162,0,2,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
488.34,0.268,0,36,0.261,1,2,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
511.87,0.233,0,15,0.177,1,5,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
5300.18,0.198,0,8,0.111,1,2,0,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
250.0,0.21,0,21,0.21,0,2,0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
971.33,0.12,0,7,0.352,1,5,0,1,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
1288.94,0.75,0,28,0.145,0,4,0,1,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
453.48,0.228,0,26,0.021,1,1,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
788.11,0.117,0,5,0.598,1,5,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
346.69,0.243,0,4,0.17,0,3,0,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1650.77,0.276,0,22,0.251,0,1,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
7627.68,0.307,0,36,0.321,0,4,0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1758.37,0.453,0,13,0.162,1,8,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1613.87,0.282,0,10,0.235,0,3,0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
381.25,0.595,0,14,0.0,1,2,1,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
2388.12,0.225,0,20,0.146,0,5,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
2541.35,0.062,0,4,0.097,0,7,0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
520.97,0.403,0,44,0.226,0,8,1,1,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1303.6,0.217,0,15,0.445,1,6,1,1,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1013.1,0.09,0,6,0.343,1,1,0,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
1045.65,0.286,0,3,0.465,0,4,1,1,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
4609.03,0.236,0,30,0.143,0,2,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1027.8,0.336,0,15,0.079,0,1,0,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
4428.93,0.427,0,11,0.0,0,4,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2780.1,0.434,0,2,0.082,0,3,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2844.69,0.081,0,35,0.193,0,4,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
1118.95,0.385,0,30,0.281,0,5,1,1,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
4814.41,0.576,0,14,0.203,0,3,0,1,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
770.77,0.195,0,4,0.085,0,1,0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
250.0,0.032,0,1,0.188,0,3,0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
762.21,0.437,0,9,0.207,1,1,1,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
291.68,0.623,0,31,0.302,1,2,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
8054.9,0.42,0,8,0.279,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
324.34,0.214,0,6,0.082,0,3,0,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1020.78,0.404,0,9,0.265,0,1,0,1,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
4492.09,0.445,0,14,0.11,0,4,0,1,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
480.21,0.168,0,3,0.332,0,4,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
9024.7,0.67,0,37,0.0,1,2,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1246.28,0.378,0,21,0.371,0,1,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
702.34,0.489,0,15,0.148,0,6,0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
2319.84,0.691,0,7,0.678,0,4,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1041.76,0.392,0,7,0.469,1,7,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1590.9,0.194,0,12,0.161,0,2,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
1825.41,0.056,0,2,0.006,1,3,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
813.61,0.064,0,12,0.265,1,5,0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
2207.83,0.204,0,38,0.115,1,5,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
19927.79,0.465,0,4,0.316,1,6,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
4416.15,0.439,0,17,0.078,0,2,0,1,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
344.78,0.66,1,0,0.24995735361917937,0,4,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1593.07,0.286,0,19,0.0,0,9,0,1,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
9413.15,0.138,0,21,0.509,0,2,0,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2986.0,0.121,0,28,0.283,0,4,0,1,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
250.0,0.154,0,22,0.151,0,3,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
820.61,0.399,0,37,0.071,0,2,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
359.77,0.439,0,11,0.235,0,2,1,1,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
250.0,0.152,0,4,0.069,1,5,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
409.46,0.297,0,26,0.083,0,3,1,1,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
250.0,0.335,0,4,0.512,0,3,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
3492.05,0.071,0,16,0.059,0,4,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
359.78,0.343,0,19,0.424,0,9,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2225.45,0.193,0,10,0.088,0,6,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2462.12,0.384,0,22,0.216,0,3,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1869.09,0.222,0,22,0.113,1,3,0,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
250.0,0.106,0,9,0.107,1,1,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
3270.01,0.248,0,24,0.35,0,3,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
439.82,0.235,0,22,0.442,0,3,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1377.9,0.428,0,12,0.288,1,2,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
2873.93,0.061,0,13,0.306,0,2,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
353.28,0.113,0,3,0.255,0,3,1,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
479.33,0.067,0,20,0.393,0,2,0,1,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2753.33,0.181,0,4,0.46,0,6,1,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
4296.38,0.391,0,22,0.121,1,4,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
410.17,0.508,0,22,0.327,0,4,1,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1046.46,0.523,0,17,0.043,0,2,0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1300.19,0.324,0,10,0.217,0,2,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
250.0,0.49,0,10,0.283,0,6,0,1,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
707.73,0.276,0,18,0.305,1,2,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
576.26,0.307,1,0,0.24995735361917937,1,3,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
4810.66,0.229,0,1,0.342,0,5,0,1,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
542.02,0.253,0,10,0.698,1,2,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
2123.06,0.178,1,0,0.24995735361917937,0,3,0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
582.79,0.186,0,2,0.742,0,3,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
1346.11,0.216,0,2,0.453,1,7,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
2798.35,0.119,0,8,0.073,0,6,0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
869.37,0.225,0,10,0.377,1,6,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1443.52,0.499,0,24,0.055,0,1,0,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
466.17,0.179,0,4,0.321,0,5,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
17553.69,0.51,0,12,0.366,1,2,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
1000.37,0.169,0,19,0.379,0,2,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
683.13,0.145,0,3,0.763,1,1,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
17346.38,0.372,1,0,0.24995735361917937,0,3,0,0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
250.0,0.112,0,4,0.221,1,3,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
250.0,0.427,0,23,0.143,0,3,0,1,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
4135.17,0.086,0,4,0.378,0,2,1,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
957.68,0.587,0,11,0.834,0,5,1,1,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1764.91,0.601,0,38,0.188,0,1,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
10463.7,0.093,0,23,0.0,0,2,0,1,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2744.65,0.267,0,20,0.07,1,6,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
1632.61,0.437,0,11,0.201,0,2,0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
261.9,0.397,0,15,0.143,0,4,0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
5463.87,0.396,0,19,0.15,1,1,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
354.38,0.433,0,16,0.293,0,2,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
1454.89,0.098,0,4,0.438,0,3,0,1,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
867.43,0.526,0,1,0.37,0,5,0,1,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2266.87,0.253,0,30,0.078,0,1,0,1,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1081.08,0.279,0,24,0.224,1,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
8506.81,0.163,0,5,0.264,0,2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
3036.23,0.187,0,17,0.101,0,2,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2798.73,0.392,0,19,0.15,0,7,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
2586.05,0.111,0,39,0.022,1,2,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
483.89,0.4,0,5,0.261,0,4,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
648.78,0.286,0,6,0.173,0,2,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
277.0,0.308,0,14,0.166,1,4,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
473.67,0.162,0,5,0.255,0,1,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7059.47,0.663,0,32,0.312,0,1,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1322.5,0.386,1,0,0.24995735361917937,0,1,1,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
1282.09,0.256,0,15,0.143,0,3,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
250.0,0.628,0,12,0.216,0,2,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
3864.91,0.183,0,22,0.179,0,2,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1902.15,0.47,0,6,0.441,0,3,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1209.57,0.157,0,10,0.344,0,4,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
458.91,0.051,0,3,0.0,1,3,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
4728.26,0.401,0,21,0.205,1,7,0,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
4815.42,0.026,0,25,0.438,0,1,0,1,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
547.75,0.324,0,23,0.424,0,5,0,1,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
250.0,0.183,0,21,0.34,1,3,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
1423.89,0.107,0,16,0.228,0,6,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
315.62,0.087,0,5,0.14,1,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
278.85,0.058,0,32,0.135,0,5,1,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1055.06,0.101,0,13,0.329,0,2,0,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
332.52,0.43,0,4,0.103,0,4,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1151.6,0.203,0,6,0.176,0,6,0,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2112.21,0.579,0,7,0.254,0,8,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
562.99,0.614,0,9,0.184,1,4,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
3134.73,0.548,0,6,0.419,0,3,0,1,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
343.8,0.243,0,24,0.141,0,3,0,1,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
1063.73,0.307,0,3,0.121,1,4,1,1,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
433.34,0.283,0,6,0.099,0,1,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
888.63,0.171,0,15,0.157,0,4,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1344.32,0.14,0,27,0.281,0,4,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1103.48,0.235,0,4,0.34,1,4,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
801.24,0.171,0,7,0.167,1,3,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2009.25,0.221,0,16,0.0,0,2,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
701.07,0.35,0,11,0.339,0,1,0,1,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1333.28,0.23,0,5,0.0,0,4,0,1,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
4322.57,0.241,0,33,0.203,0,5,0,1,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
3653.91,0.377,0,7,0.155,0,4,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1243.93,0.245,0,2,0.121,0,2,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1856.45,0.655,0,3,0.18,0,1,0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
689.75,0.181,0,39,0.25,0,6,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1163.92,0.435,0,11,0.727,0,2,0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
