order_id,customer_id,risk_probability,action_taken,explanation,decision_threshold_used,model_version,timestamp
72997d72-f203-4d3b-baa5-14f8168ec6c9,4bc409c6-b5e2-418c-b091-811f237e5d34,0.1487,auto_approve,"Elevated risk driven by: COD payment, home category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c7025a38-8562-4574-826e-82f83fe24aa3,06fa83b8-abe4-4d16-bee5-b47d755da75c,0.7045,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1493bcef-b6dc-451f-b314-b6a2394d5f7f,928114f7-f956-485a-b601-6b40b48c18d7,0.1018,auto_approve,"Elevated risk driven by: home category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9213b7ea-7b5c-4b83-8c74-cb927d83a431,61ae023e-6ada-495e-a057-0f2fa2e1887b,0.2175,flag_for_review,"Elevated risk driven by: large discount, unusually low order value, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e5aaaab3-070c-47ea-b3ad-0026ffbc48a4,2b6f7b91-8644-4001-be0d-167dfe018e72,0.0795,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
64189197-db82-49eb-a7d8-c846eeaf49dd,bcdeb425-8e18-4df0-9d56-77acc6d259f7,0.0425,auto_approve,Elevated risk driven by: large discount,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5130ab83-5e6e-411f-a612-b763a19bcb07,d684615e-b5d2-4dff-856f-f7aa94f57139,0.3262,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d369bb2e-98a5-4437-bf4a-1ac47ad17b42,06fa83b8-abe4-4d16-bee5-b47d755da75c,0.0969,auto_approve,"Elevated risk driven by: large discount, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d3f4451f-03b0-449d-8668-6d5f521848e2,6691be4b-2f05-471e-880b-641b361f736f,0.2228,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bfecd89f-72e1-4525-9b0f-76217ab59791,d9f7677b-982b-4d8f-a00d-0d3197829e14,0.1679,flag_for_review,"Elevated risk driven by: large discount, tier3 delivery area, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
637052ec-bbcd-44a5-a9f5-cd12515a2764,c098bafa-20a7-4c6c-9fce-d433c8e83be7,0.5529,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ca7ba988-a9c7-40f9-be8c-1d8e10b152bb,551aee57-0df4-4a51-9afa-0babaf28b33a,0.3353,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
8d78f372-b36e-45d3-9aa1-71eaa72cac95,b0766d31-1a36-4d3f-a85e-96413fb52d53,0.1191,auto_approve,"Elevated risk driven by: tier3 delivery area, fashion category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
465ffdde-4468-4b7a-8c69-e9bb2da42ec3,ef3c5eb1-df39-44cd-b40c-2dba5d3ff964,0.1348,auto_approve,"Elevated risk driven by: home category, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e2cd07c4-6ef3-434d-b513-0dd3cd74be69,851bce31-8a60-458f-830f-b3f6e2bd61e1,0.1334,auto_approve,"Elevated risk driven by: COD payment, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
40fc86ef-c787-4bca-bf4f-4dc97d065f66,afbe74ba-9fee-4350-a27d-bd3ca31df4c2,0.055,auto_approve,"Elevated risk driven by: unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c10f5369-43c8-4d10-a86a-44d8d1833667,80cef85a-5938-4801-9fa5-9b6c0de0cc08,0.2705,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
8f463fdf-3872-495a-b13e-a1b42b91a16c,73a298d3-d463-4abb-8029-d3de23df5627,0.651,flag_for_review,"Elevated risk driven by: size-dependent item, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0080cc60-cea2-4e11-b128-fcfa416453e5,041e6bc9-db72-4f93-9250-95c5729fd5f6,0.1696,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
647e1a62-65aa-4b52-b457-566c79460822,ebb8a1f2-51a7-4500-b1ee-9350840d7c45,0.1443,auto_approve,"Elevated risk driven by: size-dependent item, customer's return history, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
a5294b6e-fbf6-4c54-8c91-8205e03e5973,ac46d877-8423-49a6-902f-7054e0aa8316,0.2446,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
25ed88ec-0089-4f3a-b113-ae94b87e29bd,ade38847-ed43-40bb-86a7-c04000915ee5,0.2405,flag_for_review,"Elevated risk driven by: size-dependent item, tier3 delivery area, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bb427d62-8b58-4710-8c34-27bc848835a2,8e026cd5-66a9-4e6d-a84e-003050b8f814,0.3724,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
27766488-5a08-4504-b024-9a5c3b127ddf,13305eb5-fa9e-4ad0-82e5-51bd1825bb0e,0.3293,flag_for_review,"Elevated risk driven by: COD payment, large discount, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e418ed6f-7e77-401f-bf62-96b3c89b435a,530bbe2d-ad3a-48f9-bc50-6461db39ef79,0.2073,flag_for_review,"Elevated risk driven by: customer's return history, tier3 delivery area, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
747bf6c5-5417-4dc6-b5d3-60a1bc07ba31,c098bafa-20a7-4c6c-9fce-d433c8e83be7,0.0983,auto_approve,"Elevated risk driven by: unusually low order value, tier3 delivery area, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
addad229-2c77-4dc9-8a96-4c4468bbc05d,3cee8f97-6a9f-48bd-9130-1eeb62534fd4,0.0777,auto_approve,"Elevated risk driven by: large discount, beauty category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
a7aecd62-03d1-44eb-863b-5250596b1eed,b23d847d-997a-4928-9b10-f50e4fa93ba9,0.6948,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
7c7749bc-7a4b-4c8b-88f9-841f166b63ee,f4f9557a-86f4-4bf5-ae07-480ff58c6f7a,0.0381,auto_approve,"Elevated risk driven by: fashion category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d98a5db8-71de-4a4d-b72d-182ad57fd88d,97097040-636b-45f4-85e0-9e1a52c27325,0.1887,flag_for_review,"Elevated risk driven by: large discount, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9218e805-6d2d-4a21-9262-24ad9b089fa1,dbdf1969-e161-463d-b520-08e2df0434e9,0.5162,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
58e70497-649a-4f9d-95aa-8723cdc293dd,cba1f52f-9905-4405-b96d-4c622c0b248e,0.3483,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2ecd517f-eed9-4144-9e32-5d9b8ef8c605,041cf125-f1c4-4f04-95ec-a4fd5838d35a,0.1404,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
df8dba1f-d4d7-4336-8b7e-c8893fa253d0,50dc3803-1af4-4a0a-8917-ca0e73db20ad,0.2697,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b1a02252-315a-475e-b45b-36e94565c914,ca387ff8-0675-453b-aac2-60dc063177d4,0.2247,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c6b283c4-8ead-458d-beaa-98cee339bf78,75eeaa53-7844-43df-bc21-e13cd628ffb7,0.0947,auto_approve,"Elevated risk driven by: size-dependent item, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5a52dc60-149c-4442-a4e8-6f9bf7d16096,61e68552-c2ac-46ab-b349-d5252a071eca,0.1279,auto_approve,"Elevated risk driven by: home category, large discount, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
81791bfe-91ae-4410-afa2-1b3b1d72340d,f7620ff0-2d52-4476-8dbe-6126a23c6314,0.251,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6d8fa74d-865c-4cd0-97e8-dbe32b29ddbf,2b8cf314-838b-4c8f-9920-aa21aa9bc626,0.1848,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0f0bb865-7e12-4c3d-b4f0-68b1152d0b72,b6352c97-2241-47d4-89b2-77d21afae1a8,0.4523,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
7e51c4a5-e1b5-4cb6-9a48-5304a49044a3,4c19ca15-e9d8-445e-9a4a-ef49bd34d343,0.1468,auto_approve,"Elevated risk driven by: tier3 delivery area, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
92a5b85a-b503-4c04-8562-0e4eed169d7e,ac0ed3da-6d79-4329-959d-5629884008b4,0.0846,auto_approve,"Elevated risk driven by: large discount, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
23548c5e-f497-4cac-97ef-1d3228774ca1,7577f5f5-f434-4ba2-be8d-bc819a90aa7d,0.1848,flag_for_review,"Elevated risk driven by: large discount, home category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
69d1a748-153b-4bb6-b1bd-dcbccaf64771,c098bafa-20a7-4c6c-9fce-d433c8e83be7,0.2836,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
59ca70d2-2c75-4aeb-9626-eda6fb0dbb8e,6691be4b-2f05-471e-880b-641b361f736f,0.1146,auto_approve,"Elevated risk driven by: COD payment, customer's return history, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c9253d44-b071-48d0-9c18-66679b8d6a0e,6d943111-c6e7-4f72-bbef-d921725cad88,0.085,auto_approve,"Elevated risk driven by: COD payment, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c3b3c3e0-6ed6-4029-9da6-e0b11ec3df58,6dcbc337-b789-4bd9-a661-20e6aae5f28e,0.2162,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0b251503-2b78-444a-b9e7-ec01dd516da8,1e8c36c2-6ec2-42d0-bed2-1a1c361dd692,0.2761,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1386dd28-a523-4ee5-8b3f-fce6fd81cb97,07a92d2c-8c2e-4fb1-85f3-8f78e6c7b100,0.0168,auto_approve,"Elevated risk driven by: customer's return history, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9f937a9a-e006-46ce-b1b6-ab57b6b5f781,a09493a3-424f-41ac-98a4-25e441b5984d,0.0329,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
92383758-5534-435d-8f31-e00a7744be8a,5a4e456a-7177-438a-a82d-59e0133f3eb9,0.0547,auto_approve,"Elevated risk driven by: large discount, unusually low order value, customer's order count",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
32fb4a59-0910-4128-bbbf-c8d268b5b6c8,2610fe33-8b0a-4c9b-8c47-756cf516e89b,0.0144,auto_approve,Elevated risk driven by: customer's return history,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5db101de-e4f4-474f-ab10-57f5ca3f4098,6691be4b-2f05-471e-880b-641b361f736f,0.2649,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
650da976-62e2-4cd0-b8ee-2d2c2480cad2,7577f5f5-f434-4ba2-be8d-bc819a90aa7d,0.0609,auto_approve,Elevated risk driven by: unusually low order value,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bf2d5ca3-053a-4e14-8522-26d5a1a6189c,844e1cc6-38c0-44c1-8fb0-2171c4ac07a9,0.1951,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b5f9f41e-0cd3-4e8a-a6af-ed628c2538ba,772d36a4-d6df-4d66-9917-a525369a3d91,0.0359,auto_approve,"Elevated risk driven by: unusually low order value, delivery time",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d9452ede-6aa7-47e5-ac5a-07f025e73ccb,b15097c2-354a-48aa-8b88-0fc27a70d24f,0.2577,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ddec9ca4-3d23-4208-a9f7-39313addc4b7,3bf94f31-a69a-4672-af18-93b6ddcad665,0.1244,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1f1af34d-1e6e-4ebf-848f-14e8dd59aa4b,879efc3e-a486-44ac-a9cc-29dca850ccc1,0.1981,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
66827bdc-d96a-4a24-9ed7-afc6ccdcb1b2,1f06f63a-b4b1-4b03-bfcd-0334b93f8852,0.4009,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d170fea9-e132-4e54-be64-3b01b069986b,ec513aca-b3ea-457e-b9fd-46a0fbbd0108,0.1214,auto_approve,"Elevated risk driven by: home category, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bb207160-d4fd-4b1b-bd73-56912f0d7b7e,97097040-636b-45f4-85e0-9e1a52c27325,0.0784,auto_approve,"Elevated risk driven by: COD payment, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6700d68a-31fb-4829-8b83-8102c402610b,bf399c79-ed8b-467b-897d-934545d5ad52,0.22,flag_for_review,"Elevated risk driven by: COD payment, tier3 delivery area, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
a4466924-03e7-44e3-b858-0e00e01ead28,13305eb5-fa9e-4ad0-82e5-51bd1825bb0e,0.0187,auto_approve,Elevated risk driven by: unusually low order value,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5e19885d-6e75-46e4-a773-3398200ad567,fd6cccad-5f4f-45ca-8142-59059b87515b,0.2536,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
8fcb805c-f29f-4c01-89f5-0dcc15f25f8a,2a199d42-4b29-4a69-bdae-61711686d721,0.2529,flag_for_review,"Elevated risk driven by: customer's return history, COD payment, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c15794e7-309e-404e-8856-d79f4d84dd7f,7e710218-a066-454e-ac63-8df5351b2259,0.0132,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f9b4da1f-8729-4a0d-8d5a-b3d6e124b18e,c3667960-275a-45b2-a2fb-3c154cf68002,0.4054,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
50da6fd4-7257-4f90-8dbd-6c743ec18b67,31f53599-3fbf-4d54-b360-4ebd731496d0,0.5224,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, COD payment",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
273c3f3b-d1ff-40e8-93a7-4e05f4724eca,babfffb7-a46f-4276-be6a-05750fb04212,0.2535,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d29c3cff-3f88-473c-801e-9d9ec139a550,cd41d912-6dd3-48f5-8321-ab579b72c57a,0.5738,flag_for_review,"Elevated risk driven by: large discount, size-dependent item, COD payment",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
badeee8a-078c-40b0-9037-213448c28044,8e026cd5-66a9-4e6d-a84e-003050b8f814,0.1522,auto_approve,"Elevated risk driven by: no prior return history available, first-time buyer, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
517efb4a-a85b-420e-a6e6-4afe93496c53,264713e0-0ea7-4880-9795-f6f977d4d71c,0.0282,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
a23a009d-2dbb-4827-87f7-fe2843caee6a,b2260d18-fffa-4383-9ce1-cdafe986cab2,0.3921,flag_for_review,"Elevated risk driven by: customer's return history, large discount, COD payment",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
89e979c4-6c10-4496-b9db-499356f12ee5,414160ba-7e84-4541-84ff-2f85934b9cb5,0.0207,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bd97841d-bd26-49ca-9a5d-62cb7fa2504e,13305eb5-fa9e-4ad0-82e5-51bd1825bb0e,0.1042,auto_approve,"Elevated risk driven by: size-dependent item, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
7053508a-64b7-49ab-a0f7-d5e0d6c64547,412fdcc8-a20c-4ee8-986c-d10d8bf4a971,0.1581,auto_approve,"Elevated risk driven by: no prior return history available, first-time buyer, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
726baa38-c24e-4b17-9dbd-d41b08463fe5,d6fdc281-9e44-4959-9b10-94c0f2ca13ae,0.1503,auto_approve,"Elevated risk driven by: customer's return history, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
78648fef-3434-46fa-b44f-ba7f70eada67,51fb4bf1-3e33-4178-9f07-d94d70620675,0.6588,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ddd7bd90-a513-4692-84b0-c952f50034af,f03be7b6-589c-4dfc-a5f8-c0f89d4406ff,0.0989,auto_approve,"Elevated risk driven by: COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f09941e5-f44a-4a7f-a9e5-f9821672a650,ec513aca-b3ea-457e-b9fd-46a0fbbd0108,0.3729,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2b75c1d7-c4b3-47f7-8312-3c784a56df2b,957f8462-6bb6-488c-8360-f0a6cde9bfec,0.2327,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2476422a-132f-4fc8-95e6-5a5c4e434845,8cabcba8-2b36-4f7e-984b-440baba9ad97,0.1625,flag_for_review,"Elevated risk driven by: large discount, home category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
4fdaa4c2-6d98-4adf-a33d-5594abd98b50,97d7ac82-2b8f-4c9e-87c2-0b7f4459006c,0.0893,auto_approve,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c950dc77-da56-474a-8ebe-4a2782fe18ad,e0be4c42-c5d2-46e6-98a3-f57143c81929,0.2035,flag_for_review,"Elevated risk driven by: COD payment, home category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b0cd93cf-6f2b-496c-8029-663783196976,33400ab9-e13d-4a05-8847-17a4d6026168,0.2525,flag_for_review,"Elevated risk driven by: large discount, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
39864921-7f6d-4124-89eb-5a465aa31c97,b3f33ef6-3953-4fa2-b5c0-493473e40312,0.3018,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
93b37c3d-a55b-43a8-8e68-cbc137628a70,f03be7b6-589c-4dfc-a5f8-c0f89d4406ff,0.3054,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
8db23f66-07a0-430a-b98e-e9a3dd75fa75,bd1084dd-629c-4150-a764-2ccea032f578,0.087,auto_approve,"Elevated risk driven by: COD payment, large discount, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
a7fc24e6-30a2-4331-8beb-c83df375c2f9,51c62a9a-f387-47be-9870-79041d5914ef,0.0934,auto_approve,"Elevated risk driven by: home category, large discount, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
793082ac-8873-42a7-a699-915bc5ebea2c,e8f694f4-75c7-4b9d-8461-3f6fce844e62,0.1455,auto_approve,"Elevated risk driven by: COD payment, beauty category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ad53a70e-fe06-468f-b224-6de9d7eb8ed3,115b599a-217b-402c-bf2e-d673a28b8b6a,0.2319,flag_for_review,"Elevated risk driven by: COD payment, fashion category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2dad0560-4cb8-4a73-8e8d-6c1f63d646fb,4cd5aebd-9645-4916-a283-2a50de156e5d,0.0259,auto_approve,"Elevated risk driven by: unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1f618a64-ecf2-48b0-b948-77c8e5a047aa,44966f4a-9060-4681-b0c5-38aabff795b2,0.0233,auto_approve,"Elevated risk driven by: size-dependent item, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
59642574-c45a-4cee-89c7-98f6f9a6a1f7,bc9aa5af-cb2d-49cb-8b51-cbd09afee7b7,0.2522,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
7dde6f31-6273-40a6-9583-8298806467d3,eb9e5347-b3bf-4a4f-b52b-c9111ab81344,0.5685,flag_for_review,"Elevated risk driven by: size-dependent item, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0559c53a-d96e-4613-84cc-5b41bc4181a0,079ccc14-56e1-44f4-b53d-a66ed0eeac29,0.1224,auto_approve,"Elevated risk driven by: large discount, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
3df83822-7c5b-403e-9071-b32fea1603a6,3c212041-014e-4793-98f2-826628bba05c,0.1217,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
584a7849-7c2b-4dc1-8847-2f5550bc7389,617c2dac-ff86-4a50-b68a-9e92a81ce5c4,0.3646,flag_for_review,"Elevated risk driven by: large discount, size-dependent item, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e17d4e0d-d1f6-4170-bfa7-e11c7a72eae4,5a0bd207-df7a-41c3-8a83-1274a9efee90,0.161,flag_for_review,"Elevated risk driven by: COD payment, tier3 delivery area, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ea3e14f0-8334-4a4e-92ce-912a5b0ae721,dcd75ca6-e384-4d4a-a240-2cf7f4192ed6,0.0142,auto_approve,Elevated risk driven by: fashion category,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2bcbdf93-f2b6-4876-ba61-6c653cf03b71,b6da0c58-e09f-4c64-b488-90dde3c22bf1,0.047,auto_approve,Elevated risk driven by: tier3 delivery area,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
49971851-d7e1-4084-a0c3-eb012a836aff,bdf5e5de-7033-4345-ac37-819738c0e957,0.2159,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0e11b204-e77b-4019-99ac-b8e6f62c24a8,54179b75-2c75-4ee9-90ff-b2d3cf2eeccf,0.0513,auto_approve,"Elevated risk driven by: large discount, size-dependent item, COD payment",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ba30ab4c-c7b1-4823-9d01-c249a2661751,f7243914-f259-4b3f-b4da-cc523ff04815,0.1535,auto_approve,"Elevated risk driven by: COD payment, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5a4848f4-2a07-405b-991b-dd20e12a022d,88b88e03-c936-4c7f-ba2d-52cf64525090,0.0444,auto_approve,Elevated risk driven by: tier3 delivery area,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2fe4d8fd-4521-464e-a049-f349ffe9c3b6,bc9aa5af-cb2d-49cb-8b51-cbd09afee7b7,0.1835,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e29f28cf-9386-4efa-a127-df70e8ac4ee3,9624258c-4f43-4c23-8a52-ae3657722b57,0.1713,flag_for_review,"Elevated risk driven by: COD payment, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
97f8eacb-fed5-4790-929d-92b5db165501,b3f33ef6-3953-4fa2-b5c0-493473e40312,0.189,flag_for_review,"Elevated risk driven by: large discount, home category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e060562c-ec2c-4e62-aae8-f2ec7f70d468,1cc3c447-4d6e-4ebc-9e5a-40225988d636,0.0321,auto_approve,"Elevated risk driven by: no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
